1996,Actor in a Supporting Role,1,"Cuba Gooding, Jr.",Jerry Maguire
1981,Actor in a Supporting Role,0,"Howard E. Rollins, Jr.",Ragtime
1982,Actor in a Supporting Role,1,"Louis Gossett, Jr.",An Officer and a Gentleman
2006,Actress in a Supporting Role,0,Abigail Breslin,Little Miss Sunshine
1984,Actor in a Supporting Role,0,Adolph Caesar,A Soldier's Story
1931,Actor in a Leading Role,0,Adolphe Menjou,The Front Page
2006,Actress in a Supporting Role,0,Adriana Barraza,Babel
2002,Actor in a Leading Role,1,Adrien Brody,The Pianist
1942,Actress in a Supporting Role,0,Agnes Moorehead,The Magnificent Ambersons
1944,Actress in a Supporting Role,0,Agnes Moorehead,Mrs. Parkington
1948,Actress in a Supporting Role,0,Agnes Moorehead,Johnny Belinda
1964,Actress in a Supporting Role,0,Agnes Moorehead,"Hush...Hush, Sweet Charlotte"
1936,Actor in a Supporting Role,0,Akim Tamiroff,The General Died at Dawn
1943,Actor in a Supporting Role,0,Akim Tamiroff,For Whom the Bell Tolls
1972,Actor in a Supporting Role,0,Al Pacino,The Godfather
1973,Actor in a Leading Role,0,Al Pacino,Serpico
1974,Actor in a Leading Role,0,Al Pacino,The Godfather Part II
1975,Actor in a Leading Role,0,Al Pacino,Dog Day Afternoon
1979,Actor in a Leading Role,0,Al Pacino,...And Justice for All
1990,Actor in a Supporting Role,0,Al Pacino,Dick Tracy
1992,Actor in a Leading Role,1,Al Pacino,Scent of a Woman
1992,Actor in a Supporting Role,0,Al Pacino,Glengarry Glen Ross
2004,Actor in a Supporting Role,0,Alan Alda,The Aviator
1966,Actor in a Leading Role,0,Alan Arkin,The Russians Are Coming The Russians Are Coming
1968,Actor in a Leading Role,0,Alan Arkin,The Heart Is a Lonely Hunter
2006,Actor in a Supporting Role,1,Alan Arkin,Little Miss Sunshine
2012,Actor in a Supporting Role,0,Alan Arkin,Argo
1968,Actor in a Leading Role,0,Alan Bates,The Fixer
1940,Actor in a Supporting Role,0,Albert Basserman,Foreign Correspondent
1987,Actor in a Supporting Role,0,Albert Brooks,Broadcast News
1963,Actor in a Leading Role,0,Albert Finney,Tom Jones
1974,Actor in a Leading Role,0,Albert Finney,Murder on the Orient Express
1983,Actor in a Leading Role,0,Albert Finney,The Dresser
1984,Actor in a Leading Role,0,Albert Finney,Under the Volcano
2000,Actor in a Supporting Role,0,Albert Finney,Erin Brockovich
2003,Actor in a Supporting Role,0,Alec Baldwin,The Cooler
1952,Actor in a Leading Role,0,Alec Guinness,The Lavender Hill Mob
1957,Actor in a Leading Role,1,Alec Guinness,The Bridge on the River Kwai
1977,Actor in a Supporting Role,0,Alec Guinness,Star Wars
1988,Actor in a Supporting Role,0,Alec Guinness,Little Dorrit
1944,Actor in a Leading Role,0,Alexander Knox,Wilson
1983,Actress in a Supporting Role,0,Alfre Woodard,Cross Creek
1932,Actor in a Leading Role,0,Alfred Lunt,The Guardsman
1970,Actress in a Leading Role,0,Ali MacGraw,Love Story
1936,Actress in a Supporting Role,0,Alice Brady,My Man Godfrey
1937,Actress in a Supporting Role,1,Alice Brady,In Old Chicago
2015,Actress in a Supporting Role,1,Alicia Vikander,The Danish Girl
1944,Actress in a Supporting Role,0,Aline MacMahon,Dragon Seed
2005,Actress in a Supporting Role,0,Amy Adams,Junebug
2008,Actress in a Supporting Role,0,Amy Adams,Doubt
2010,Actress in a Supporting Role,0,Amy Adams,The Fighter
2012,Actress in a Supporting Role,0,Amy Adams,The Master
2013,Actress in a Leading Role,0,Amy Adams,American Hustle
1983,Actress in a Supporting Role,0,Amy Irving,Yentl
1985,Actress in a Supporting Role,0,Amy Madigan,Twice in a Lifetime
2007,Actress in a Supporting Role,0,Amy Ryan,Gone Baby Gone
1937,Actress in a Supporting Role,0,Andrea Leeds,Stage Door
2016,Actor in a Leading Role,0,Andrew Garfield,Hacksaw Ridge
1990,Actor in a Supporting Role,0,Andy Garcia,"The Godfather, Part III"
1993,Actress in a Leading Role,0,Angela Bassett,What's Love Got to Do with It
1944,Actress in a Supporting Role,0,Angela Lansbury,Gaslight
1945,Actress in a Supporting Role,0,Angela Lansbury,The Picture of Dorian Gray
1962,Actress in a Supporting Role,0,Angela Lansbury,The Manchurian Candidate
1999,Actress in a Supporting Role,1,Angelina Jolie,"Girl, Interrupted"
2008,Actress in a Leading Role,0,Angelina Jolie,Changeling
1985,Actress in a Supporting Role,1,Anjelica Huston,Prizzi's Honor
1989,Actress in a Supporting Role,0,Anjelica Huston,"Enemies, A Love Story"
1990,Actress in a Leading Role,0,Anjelica Huston,The Grifters
1945,Actress in a Supporting Role,0,Ann Blyth,Mildred Pierce
1931,Actress in a Leading Role,0,Ann Harding,Holiday
1987,Actress in a Supporting Role,0,Ann Sothern,The Whales of August
1971,Actress in a Supporting Role,0,Ann-Margret,Carnal Knowledge
1975,Actress in a Leading Role,0,Ann-Margret,Tommy
2009,Actress in a Supporting Role,0,Anna Kendrick,Up in the Air
1955,Actress in a Leading Role,1,Anna Magnani,The Rose Tattoo
1957,Actress in a Leading Role,0,Anna Magnani,Wild Is the Wind
1993,Actress in a Supporting Role,1,Anna Paquin,The Piano
1987,Actress in a Supporting Role,0,Anne Archer,Fatal Attraction
1962,Actress in a Leading Role,1,Anne Bancroft,The Miracle Worker
1964,Actress in a Leading Role,0,Anne Bancroft,The Pumpkin Eater
1967,Actress in a Leading Role,0,Anne Bancroft,The Graduate
1977,Actress in a Leading Role,0,Anne Bancroft,The Turning Point
1985,Actress in a Leading Role,0,Anne Bancroft,Agnes of God
1946,Actress in a Supporting Role,1,Anne Baxter,The Razor's Edge
1950,Actress in a Leading Role,0,Anne Baxter,All about Eve
2008,Actress in a Leading Role,0,Anne Hathaway,Rachel Getting Married
2012,Actress in a Supporting Role,1,Anne Hathaway,Les Misí©rables
1987,Actress in a Supporting Role,0,Anne Ramsey,Throw Momma from the Train
1943,Actress in a Supporting Role,0,Anne Revere,The Song of Bernadette
1945,Actress in a Supporting Role,1,Anne Revere,National Velvet
1947,Actress in a Supporting Role,0,Anne Revere,Gentleman's Agreement
1937,Actress in a Supporting Role,0,Anne Shirley,Stella Dallas
1990,Actress in a Supporting Role,0,Annette Bening,The Grifters
1999,Actress in a Leading Role,0,Annette Bening,American Beauty
2004,Actress in a Leading Role,0,Annette Bening,Being Julia
2010,Actress in a Leading Role,0,Annette Bening,The Kids Are All Right
1966,Actress in a Leading Role,0,Anouk Aimee,A Man and a Woman
1957,Actor in a Leading Role,0,Anthony Franciosa,A Hatful of Rain
1991,Actor in a Leading Role,1,Anthony Hopkins,The Silence of the Lambs
1993,Actor in a Leading Role,0,Anthony Hopkins,The Remains of the Day
1995,Actor in a Leading Role,0,Anthony Hopkins,Nixon
1997,Actor in a Supporting Role,0,Anthony Hopkins,Amistad
1956,Actor in a Supporting Role,0,Anthony Perkins,Friendly Persuasion
1969,Actor in a Supporting Role,0,Anthony Quayle,Anne of the Thousand Days
1952,Actor in a Supporting Role,1,Anthony Quinn,Viva Zapata!
1956,Actor in a Supporting Role,1,Anthony Quinn,Lust for Life
1957,Actor in a Leading Role,0,Anthony Quinn,Wild Is the Wind
1964,Actor in a Leading Role,0,Anthony Quinn,Zorba the Greek
1996,Actor in a Supporting Role,0,Armin Mueller-Stahl,Shine
1974,Actor in a Leading Role,1,Art Carney,Harry and Tonto
1952,Actor in a Supporting Role,0,Arthur Hunnicutt,The Big Sky
1949,Actor in a Supporting Role,0,Arthur Kennedy,Champion
1951,Actor in a Leading Role,0,Arthur Kennedy,Bright Victory
1955,Actor in a Supporting Role,0,Arthur Kennedy,Trial
1957,Actor in a Supporting Role,0,Arthur Kennedy,Peyton Place
1958,Actor in a Supporting Role,0,Arthur Kennedy,Some Came Running
1955,Actor in a Supporting Role,0,Arthur O'Connell,Picnic
1959,Actor in a Supporting Role,0,Arthur O'Connell,Anatomy of a Murder
1953,Actress in a Leading Role,1,Audrey Hepburn,Roman Holiday
1954,Actress in a Leading Role,0,Audrey Hepburn,Sabrina
1959,Actress in a Leading Role,0,Audrey Hepburn,The Nun's Story
1961,Actress in a Leading Role,0,Audrey Hepburn,Breakfast at Tiffany's
1967,Actress in a Leading Role,0,Audrey Hepburn,Wait until Dark
1953,Actress in a Leading Role,0,Ava Gardner,Mogambo
1979,Actress in a Supporting Role,0,Barbara Barrie,Breaking Away
1948,Actress in a Supporting Role,0,Barbara Bel Geddes,I Remember Mama
1971,Actress in a Supporting Role,0,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?
1996,Actress in a Supporting Role,0,Barbara Hershey,The Portrait of a Lady
1940,Actress in a Supporting Role,0,Barbara O'Neil,"All This, and Heaven Too"
1937,Actress in a Leading Role,0,Barbara Stanwyck,Stella Dallas
1941,Actress in a Leading Role,0,Barbara Stanwyck,Ball of Fire
1944,Actress in a Leading Role,0,Barbara Stanwyck,Double Indemnity
1948,Actress in a Leading Role,0,Barbara Stanwyck,"Sorry, Wrong Number"
1968,Actress in a Leading Role,1,Barbra Streisand,Funny Girl
1973,Actress in a Leading Role,0,Barbra Streisand,The Way We Were
2013,Actor in a Supporting Role,0,Barkhad Abdi,Captain Phillips
1944,Actor in a Supporting Role,1,Barry Fitzgerald,Going My Way
1944,Actor in a Leading Role,0,Barry Fitzgerald,Going My Way
1936,Actor in a Supporting Role,0,Basil Rathbone,Romeo and Juliet
1938,Actor in a Supporting Role,0,Basil Rathbone,If I Were King
1967,Actress in a Supporting Role,0,Beah Richards,Guess Who's Coming to Dinner
1976,Actress in a Supporting Role,1,Beatrice Straight,Network
1971,Actor in a Supporting Role,1,Ben Johnson,The Last Picture Show
1982,Actor in a Leading Role,1,Ben Kingsley,Gandhi
1991,Actor in a Supporting Role,0,Ben Kingsley,Bugsy
2001,Actor in a Supporting Role,0,Ben Kingsley,Sexy Beast
2003,Actor in a Leading Role,0,Ben Kingsley,House of Sand and Fog
2014,Actor in a Leading Role,0,Benedict Cumberbatch,The Imitation Game
2000,Actor in a Supporting Role,1,Benicio Del Toro,Traffic
2003,Actor in a Supporting Role,0,Benicio Del Toro,21 Grams
1929,Actress in a Leading Role,0,Bessie Love,The Broadway Melody
1955,Actress in a Supporting Role,0,Betsy Blair,Marty
1934,Actress in a Leading Role,0,Bette Davis,Of Human Bondage
1935,Actress in a Leading Role,1,Bette Davis,Dangerous
1938,Actress in a Leading Role,1,Bette Davis,Jezebel
1939,Actress in a Leading Role,0,Bette Davis,Dark Victory
1940,Actress in a Leading Role,0,Bette Davis,The Letter
1941,Actress in a Leading Role,0,Bette Davis,The Little Foxes
1942,Actress in a Leading Role,0,Bette Davis,"Now, Voyager"
1944,Actress in a Leading Role,0,Bette Davis,Mr. Skeffington
1950,Actress in a Leading Role,0,Bette Davis,All about Eve
1952,Actress in a Leading Role,0,Bette Davis,The Star
1962,Actress in a Leading Role,0,Bette Davis,What Ever Happened to Baby Jane?
1979,Actress in a Leading Role,0,Bette Midler,The Rose
1991,Actress in a Leading Role,0,Bette Midler,For the Boys
1929,Actress in a Leading Role,0,Betty Compson,The Barker
1936,Actress in a Supporting Role,0,Beulah Bondi,The Gorgeous Hussy
1938,Actress in a Supporting Role,0,Beulah Bondi,Of Human Hearts
2003,Actor in a Leading Role,0,Bill Murray,Lost in Translation
1938,Actress in a Supporting Role,0,Billie Burke,Merrily We Live
1996,Actor in a Leading Role,0,Billy Bob Thornton,Sling Blade
1998,Actor in a Supporting Role,0,Billy Bob Thornton,A Simple Plan
1944,Actor in a Leading Role,1,Bing Crosby,Going My Way
1945,Actor in a Leading Role,0,Bing Crosby,The Bells of St. Mary's
1954,Actor in a Leading Role,0,Bing Crosby,The Country Girl
1986,Actor in a Leading Role,0,Bob Hoskins,Mona Lisa
1963,Actor in a Supporting Role,0,Bobby Darin,"Captain Newman, M.D."
1936,Actress in a Supporting Role,0,Bonita Granville,These Three
1975,Actor in a Supporting Role,0,Brad Dourif,One Flew over the Cuckoo's Nest
1995,Actor in a Supporting Role,0,Brad Pitt,12 Monkeys
2008,Actor in a Leading Role,0,Brad Pitt,The Curious Case of Benjamin Button
2011,Actor in a Leading Role,0,Brad Pitt,Moneyball
2012,Actor in a Leading Role,0,Bradley Cooper,Silver Linings Playbook
2013,Actor in a Supporting Role,0,Bradley Cooper,American Hustle
2014,Actor in a Leading Role,0,Bradley Cooper,American Sniper
1953,Actor in a Supporting Role,0,Brandon De Wilde,Shane
1996,Actress in a Leading Role,0,Brenda Blethyn,Secrets & Lies
1998,Actress in a Supporting Role,0,Brenda Blethyn,Little Voice
1989,Actress in a Supporting Role,1,Brenda Fricker,My Left Foot
1975,Actress in a Supporting Role,0,Brenda Vaccaro,Jacqueline Susann's Once Is Not Enough
1939,Actor in a Supporting Role,0,Brian Aherne,Juarez
1939,Actor in a Supporting Role,0,Brian Donlevy,Beau Geste
2015,Actress in a Leading Role,1,Brie Larson,Room
1949,Actor in a Leading Role,1,Broderick Crawford,All the King's Men
1990,Actor in a Supporting Role,0,Bruce Davison,Longtime Companion
1978,Actor in a Supporting Role,0,Bruce Dern,Coming Home
2013,Actor in a Leading Role,0,Bruce Dern,Nebraska
2015,Actor in a Leading Role,0,Bryan Cranston,Trumbo
1975,Actor in a Supporting Role,0,Burgess Meredith,The Day of the Locust
1976,Actor in a Supporting Role,0,Burgess Meredith,Rocky
1958,Actor in a Supporting Role,1,Burl Ives,The Big Country
1953,Actor in a Leading Role,0,Burt Lancaster,From Here to Eternity
1960,Actor in a Leading Role,1,Burt Lancaster,Elmer Gantry
1962,Actor in a Leading Role,0,Burt Lancaster,Birdman of Alcatraz
1981,Actor in a Leading Role,0,Burt Lancaster,Atlantic City
1997,Actor in a Supporting Role,0,Burt Reynolds,Boogie Nights
1976,Actor in a Supporting Role,0,Burt Young,Rocky
2011,Actress in a Supporting Role,0,Bí©rí©nice Bejo,The Artist
1979,Actress in a Supporting Role,0,Candice Bergen,Starting Over
1973,Actress in a Supporting Role,0,Candy Clark,American Graffiti
1958,Actress in a Supporting Role,0,Cara Williams,The Defiant Ones
2009,Actress in a Leading Role,0,Carey Mulligan,An Education
1967,Actress in a Supporting Role,0,Carol Channing,Thoroughly Modern Millie
1975,Actress in a Leading Role,0,Carol Kane,Hester Street
1936,Actress in a Leading Role,0,Carole Lombard,My Man Godfrey
1957,Actress in a Supporting Role,0,Carolyn Jones,The Bachelor Party
1970,Actress in a Leading Role,0,Carrie Snodgress,Diary of a Mad Housewife
1956,Actress in a Leading Role,0,Carroll Baker,Baby Doll
1941,Actor in a Leading Role,0,Cary Grant,Penny Serenade
1944,Actor in a Leading Role,0,Cary Grant,None but the Lonely Heart
2007,Actor in a Supporting Role,0,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford
2016,Actor in a Leading Role,0,Casey Affleck,Manchester by the Sea
2004,Actress in a Leading Role,0,Catalina Sandino Moreno,Maria Full of Grace
1998,Actress in a Leading Role,0,Cate Blanchett,Elizabeth
2004,Actress in a Supporting Role,1,Cate Blanchett,The Aviator
2006,Actress in a Supporting Role,0,Cate Blanchett,Notes on a Scandal
2007,Actress in a Leading Role,0,Cate Blanchett,Elizabeth: The Golden Age
2007,Actress in a Supporting Role,0,Cate Blanchett,I'm Not There
2013,Actress in a Leading Role,1,Cate Blanchett,Blue Jasmine
2015,Actress in a Leading Role,0,Cate Blanchett,Carol
1969,Actress in a Supporting Role,0,Catherine Burns,Last Summer
1992,Actress in a Leading Role,0,Catherine Deneuve,Indochine
1999,Actress in a Supporting Role,0,Catherine Keener,Being John Malkovich
2005,Actress in a Supporting Role,0,Catherine Keener,Capote
2002,Actress in a Supporting Role,1,Catherine Zeta-Jones,Chicago
1980,Actress in a Supporting Role,0,Cathy Moriarty,Raging Bull
1948,Actor in a Supporting Role,0,Cecil Kellaway,The Luck of the Irish
1967,Actor in a Supporting Role,0,Cecil Kellaway,Guess Who's Coming to Dinner
1947,Actress in a Supporting Role,1,Celeste Holm,Gentleman's Agreement
1949,Actress in a Supporting Role,0,Celeste Holm,Come to the Stable
1950,Actress in a Supporting Role,0,Celeste Holm,All about Eve
1946,Actress in a Leading Role,0,Celia Johnson,Brief Encounter
1943,Actor in a Supporting Role,0,Charles Bickford,The Song of Bernadette
1947,Actor in a Supporting Role,0,Charles Bickford,The Farmer's Daughter
1948,Actor in a Supporting Role,0,Charles Bickford,Johnny Belinda
1937,Actor in a Leading Role,0,Charles Boyer,Conquest
1938,Actor in a Leading Role,0,Charles Boyer,Algiers
1944,Actor in a Leading Role,0,Charles Boyer,Gaslight
1961,Actor in a Leading Role,0,Charles Boyer,Fanny
1940,Actor in a Leading Role,0,Charles Chaplin,The Great Dictator
1941,Actor in a Supporting Role,0,Charles Coburn,The Devil and Miss Jones
1943,Actor in a Supporting Role,1,Charles Coburn,The More the Merrier
1946,Actor in a Supporting Role,0,Charles Coburn,The Green Years
1982,Actor in a Supporting Role,0,Charles Durning,The Best Little Whorehouse in Texas
1983,Actor in a Supporting Role,0,Charles Durning,To Be or Not to Be
1933,Actor in a Leading Role,1,Charles Laughton,The Private Life of Henry VIII
1935,Actor in a Leading Role,0,Charles Laughton,Mutiny on the Bounty
1957,Actor in a Leading Role,0,Charles Laughton,Witness for the Prosecution
2003,Actress in a Leading Role,1,Charlize Theron,Monster
2005,Actress in a Leading Role,0,Charlize Theron,North Country
2015,Actress in a Leading Role,0,Charlotte Rampling,45 Years
1959,Actor in a Leading Role,1,Charlton Heston,Ben-Hur
1994,Actor in a Supporting Role,0,Chazz Palminteri,Bullets over Broadway
1983,Actress in a Supporting Role,0,Cher,Silkwood
1987,Actress in a Leading Role,1,Cher,Moonstruck
1929,Actor in a Leading Role,0,Chester Morris,Alibi
1970,Actor in a Supporting Role,0,Chief Dan George,Little Big Man
1960,Actor in a Supporting Role,0,Chill Wills,The Alamo
2013,Actor in a Leading Role,0,Chiwetel Ejiofor,12 Years a Slave
1999,Actress in a Supporting Role,0,Chloí‚ Sevigny,Boys Don't Cry
2002,Actor in a Supporting Role,1,Chris Cooper,Adaptation
1975,Actor in a Supporting Role,0,Chris Sarandon,Dog Day Afternoon
2010,Actor in a Supporting Role,1,Christian Bale,The Fighter
2013,Actor in a Leading Role,0,Christian Bale,American Hustle
2015,Actor in a Supporting Role,0,Christian Bale,The Big Short
1984,Actress in a Supporting Role,0,Christine Lahti,Swing Shift
2009,Actor in a Supporting Role,1,Christoph Waltz,Inglourious Basterds
2012,Actor in a Supporting Role,1,Christoph Waltz,Django Unchained
2009,Actor in a Supporting Role,0,Christopher Plummer,The Last Station
2011,Actor in a Supporting Role,1,Christopher Plummer,Beginners
1978,Actor in a Supporting Role,1,Christopher Walken,The Deer Hunter
2002,Actor in a Supporting Role,0,Christopher Walken,Catch Me If You Can
1972,Actress in a Leading Role,0,Cicely Tyson,Sounder
1937,Actress in a Supporting Role,0,Claire Trevor,Dead End
1948,Actress in a Supporting Role,1,Claire Trevor,Key Largo
1954,Actress in a Supporting Role,0,Claire Trevor,The High and the Mighty
1934,Actor in a Leading Role,1,Clark Gable,It Happened One Night
1935,Actor in a Leading Role,0,Clark Gable,Mutiny on the Bounty
1939,Actor in a Leading Role,0,Clark Gable,Gone with the Wind
1939,Actor in a Supporting Role,0,Claude Rains,Mr. Smith Goes to Washington
1943,Actor in a Supporting Role,0,Claude Rains,Casablanca
1944,Actor in a Supporting Role,0,Claude Rains,Mr. Skeffington
1946,Actor in a Supporting Role,0,Claude Rains,Notorious
1934,Actress in a Leading Role,1,Claudette Colbert,It Happened One Night
1935,Actress in a Leading Role,0,Claudette Colbert,Private Worlds
1944,Actress in a Leading Role,0,Claudette Colbert,Since You Went Away
1968,Actor in a Leading Role,1,Cliff Robertson,Charly
1944,Actor in a Supporting Role,0,Clifton Webb,Laura
1946,Actor in a Supporting Role,0,Clifton Webb,The Razor's Edge
1948,Actor in a Leading Role,0,Clifton Webb,Sitting Pretty
1992,Actor in a Leading Role,0,Clint Eastwood,Unforgiven
2004,Actor in a Leading Role,0,Clint Eastwood,Million Dollar Baby
2004,Actor in a Supporting Role,0,Clive Owen,Closer
1971,Actress in a Supporting Role,1,Cloris Leachman,The Last Picture Show
1952,Actress in a Supporting Role,0,Colette Marchand,Moulin Rouge
2009,Actor in a Leading Role,0,Colin Firth,A Single Man
2010,Actor in a Leading Role,1,Colin Firth,The King's Speech
1929,Actress in a Leading Role,0,Corinne Griffith,The Divine Lady
1945,Actor in a Leading Role,0,Cornel Wilde,A Song to Remember
1963,Actress in a Supporting Role,0,Dame Edith Evans,Tom Jones
1964,Actress in a Supporting Role,0,Dame Edith Evans,The Chalk Garden
1967,Actress in a Leading Role,0,Dame Edith Evans,The Whisperers
1937,Actress in a Supporting Role,0,Dame May Whitty,Night Must Fall
1942,Actress in a Supporting Role,0,Dame May Whitty,Mrs. Miniver
1989,Actor in a Supporting Role,0,Dan Aykroyd,Driving Miss Daisy
1948,Actor in a Leading Role,0,Dan Dailey,When My Baby Smiles at Me
1954,Actor in a Leading Role,0,Dan O'Herlihy,Adventures of Robinson Crusoe
1989,Actor in a Leading Role,1,Daniel Day Lewis,My Left Foot
1993,Actor in a Leading Role,0,Daniel Day-Lewis,In the Name of the Father
2002,Actor in a Leading Role,0,Daniel Day-Lewis,Gangs of New York
2007,Actor in a Leading Role,1,Daniel Day-Lewis,There Will Be Blood
2012,Actor in a Leading Role,1,Daniel Day-Lewis,Lincoln
1968,Actor in a Supporting Role,0,Daniel Massey,Star!
1989,Actor in a Supporting Role,0,Danny Aiello,Do the Right Thing
1958,Actor in a Leading Role,1,David Niven,Separate Tables
1992,Actor in a Supporting Role,0,David Paymer,Mr. Saturday Night
2005,Actor in a Leading Role,0,David Strathairn,"Good Night, and Good Luck."
1949,Actor in a Supporting Role,1,Dean Jagger,Twelve O'Clock High
1988,Actor in a Supporting Role,0,Dean Stockwell,Married to the Mob
1964,Actress in a Leading Role,0,Debbie Reynolds,The Unsinkable Molly Brown
1949,Actress in a Leading Role,0,Deborah Kerr,"Edward, My Son"
